pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	contract_id	plan_id	segment_id	pending_flag	partial_flag	contract_year	eghp_flag	region_type	ma_or_pdp_region_code	region
S5805	809	0		29	10	S5805_809_0	S5805	809	0	0		2026	1	PD	32	California
S5805	809	0		29	10	S5805_809_0	S5805	809	0	0		2026	1	PD	33	Hawaii
S5805	809	0		29	10	S5805_809_0	S5805	809	0	0		2026	1	PD	34	Alaska
S5805	809	0		29	10	S5805_809_0	S5805	809	0	0		2026	1	PD	35	American Samoa
S5805	809	0		29	10	S5805_809_0	S5805	809	0	0		2026	1	PD	36	Guam
S5805	809	0		29	10	S5805_809_0	S5805	809	0	0		2026	1	PD	37	Northern Mariana Islands
S5805	809	0		29	10	S5805_809_0	S5805	809	0	0		2026	1	PD	38	Puerto Rico
S5805	809	0		29	10	S5805_809_0	S5805	809	0	0		2026	1	PD	39	U.S. Virgin Islands
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	01	Northern New England (New Hampshire and Maine)
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	02	Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	03	New York
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	04	New Jersey
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	05	Mid-Atlantic (Delaware, District of Columbia and Maryland)
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	06	Pennsylvania, West Virginia
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	07	Virginia
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	08	North Carolina
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	09	South Carolina
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	10	Georgia
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	11	Florida
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	12	Alabama, Tennessee
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	13	Michigan
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	14	Ohio
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	15	Indiana, Kentucky
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	16	Wisconsin
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	17	Illinois
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	18	Missouri
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	19	Arkansas
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	20	Mississippi
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	21	Louisiana
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	22	Texas
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	23	Oklahoma
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	24	Kansas
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	25	Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	26	New Mexico
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	27	Colorado
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	28	Arizona
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	29	Nevada
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	30	Oregon, Washington
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	31	Idaho, Utah
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	32	California
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	33	Hawaii
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	34	Alaska
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	35	American Samoa
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	36	Guam
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	37	Northern Mariana Islands
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	38	Puerto Rico
S5805	810	0		29	10	S5805_810_0	S5805	810	0	0		2026	1	PD	39	U.S. Virgin Islands
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	01	Northern New England (New Hampshire and Maine)
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	02	Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	03	New York
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	04	New Jersey
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	05	Mid-Atlantic (Delaware, District of Columbia and Maryland)
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	06	Pennsylvania, West Virginia
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	07	Virginia
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	08	North Carolina
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	09	South Carolina
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	10	Georgia
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	11	Florida
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	12	Alabama, Tennessee
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	13	Michigan
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	14	Ohio
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	15	Indiana, Kentucky
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	16	Wisconsin
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	17	Illinois
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	18	Missouri
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	19	Arkansas
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	20	Mississippi
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	21	Louisiana
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	22	Texas
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	23	Oklahoma
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	24	Kansas
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	25	Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	26	New Mexico
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	27	Colorado
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	28	Arizona
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	29	Nevada
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	30	Oregon, Washington
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	31	Idaho, Utah
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	32	California
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	33	Hawaii
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	34	Alaska
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	35	American Samoa
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	36	Guam
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	37	Northern Mariana Islands
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	38	Puerto Rico
S5805	811	0		29	10	S5805_811_0	S5805	811	0	0		2026	1	PD	39	U.S. Virgin Islands
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	01	Northern New England (New Hampshire and Maine)
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	02	Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	03	New York
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	04	New Jersey
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	05	Mid-Atlantic (Delaware, District of Columbia and Maryland)
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	06	Pennsylvania, West Virginia
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	07	Virginia
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	08	North Carolina
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	09	South Carolina
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	10	Georgia
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	11	Florida
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	12	Alabama, Tennessee
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	13	Michigan
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	14	Ohio
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	15	Indiana, Kentucky
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	16	Wisconsin
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	17	Illinois
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	18	Missouri
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	19	Arkansas
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	20	Mississippi
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	21	Louisiana
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	22	Texas
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	23	Oklahoma
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	24	Kansas
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	25	Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	26	New Mexico
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	27	Colorado
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	28	Arizona
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	29	Nevada
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	30	Oregon, Washington
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	31	Idaho, Utah
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	32	California
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	33	Hawaii
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	34	Alaska
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	35	American Samoa
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	36	Guam
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	37	Northern Mariana Islands
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	38	Puerto Rico
S5805	812	0		29	10	S5805_812_0	S5805	812	0	0		2026	1	PD	39	U.S. Virgin Islands
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	01	Northern New England (New Hampshire and Maine)
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	02	Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	03	New York
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	04	New Jersey
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	05	Mid-Atlantic (Delaware, District of Columbia and Maryland)
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	06	Pennsylvania, West Virginia
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	07	Virginia
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	08	North Carolina
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	09	South Carolina
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	10	Georgia
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	11	Florida
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	12	Alabama, Tennessee
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	13	Michigan
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	14	Ohio
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	15	Indiana, Kentucky
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	16	Wisconsin
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	17	Illinois
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	18	Missouri
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	19	Arkansas
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	20	Mississippi
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	21	Louisiana
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	22	Texas
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	23	Oklahoma
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	24	Kansas
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	25	Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	26	New Mexico
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	27	Colorado
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	28	Arizona
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	29	Nevada
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	30	Oregon, Washington
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	31	Idaho, Utah
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	32	California
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	33	Hawaii
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	34	Alaska
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	35	American Samoa
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	36	Guam
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	37	Northern Mariana Islands
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	38	Puerto Rico
S5805	813	0		29	10	S5805_813_0	S5805	813	0	0		2026	1	PD	39	U.S. Virgin Islands
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	01	Northern New England (New Hampshire and Maine)
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	02	Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	03	New York
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	04	New Jersey
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	05	Mid-Atlantic (Delaware, District of Columbia and Maryland)
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	06	Pennsylvania, West Virginia
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	07	Virginia
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	08	North Carolina
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	09	South Carolina
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	10	Georgia
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	11	Florida
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	12	Alabama, Tennessee
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	13	Michigan
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	14	Ohio
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	15	Indiana, Kentucky
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	16	Wisconsin
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	17	Illinois
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	18	Missouri
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	19	Arkansas
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	20	Mississippi
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	21	Louisiana
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	22	Texas
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	23	Oklahoma
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	24	Kansas
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	25	Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	26	New Mexico
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	27	Colorado
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	28	Arizona
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	29	Nevada
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	30	Oregon, Washington
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	31	Idaho, Utah
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	32	California
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	33	Hawaii
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	34	Alaska
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	35	American Samoa
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	36	Guam
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	37	Northern Mariana Islands
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	38	Puerto Rico
S5805	814	0		29	10	S5805_814_0	S5805	814	0	0		2026	1	PD	39	U.S. Virgin Islands
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	01	Northern New England (New Hampshire and Maine)
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	02	Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	03	New York
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	04	New Jersey
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	05	Mid-Atlantic (Delaware, District of Columbia and Maryland)
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	06	Pennsylvania, West Virginia
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	07	Virginia
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	08	North Carolina
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	09	South Carolina
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	10	Georgia
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	11	Florida
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	12	Alabama, Tennessee
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	13	Michigan
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	14	Ohio
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	15	Indiana, Kentucky
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	16	Wisconsin
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	17	Illinois
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	18	Missouri
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	19	Arkansas
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	20	Mississippi
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	21	Louisiana
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	22	Texas
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	23	Oklahoma
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	24	Kansas
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	25	Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	26	New Mexico
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	27	Colorado
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	28	Arizona
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	29	Nevada
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	30	Oregon, Washington
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	31	Idaho, Utah
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	32	California
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	33	Hawaii
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	34	Alaska
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	35	American Samoa
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	36	Guam
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	37	Northern Mariana Islands
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	38	Puerto Rico
S5805	815	0		29	10	S5805_815_0	S5805	815	0	0		2026	1	PD	39	U.S. Virgin Islands
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	01	Northern New England (New Hampshire and Maine)
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	02	Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	03	New York
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	04	New Jersey
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	05	Mid-Atlantic (Delaware, District of Columbia and Maryland)
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	06	Pennsylvania, West Virginia
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	07	Virginia
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	08	North Carolina
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	09	South Carolina
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	10	Georgia
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	11	Florida
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	12	Alabama, Tennessee
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	13	Michigan
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	14	Ohio
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	15	Indiana, Kentucky
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	16	Wisconsin
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	17	Illinois
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	18	Missouri
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	19	Arkansas
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	20	Mississippi
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	21	Louisiana
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	22	Texas
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	23	Oklahoma
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	24	Kansas
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	25	Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	26	New Mexico
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	27	Colorado
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	28	Arizona
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	29	Nevada
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	30	Oregon, Washington
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	31	Idaho, Utah
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	32	California
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	33	Hawaii
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	34	Alaska
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	35	American Samoa
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	36	Guam
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	37	Northern Mariana Islands
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	38	Puerto Rico
S5805	816	0		29	10	S5805_816_0	S5805	816	0	0		2026	1	PD	39	U.S. Virgin Islands
S5805	818	0		29	10	S5805_818_0	S5805	818	0	0		2026	1	PD	01	Northern New England (New Hampshire and Maine)
