pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	pbp_d_opt_use_mand_17b_yn	pbp_d_opt_use_mand_17b1_yn	pbp_d_opt_use_mand_17b2_yn	pbp_d_opt_use_mand_17b3_yn	pbp_d_opt_use_mand_17b4_yn	pbp_d_opt_use_mand_17b5_yn	pbp_b17b_bendesc_yn	pbp_b17b_bendesc_ehc	pbp_b17b_bendesc_amo_cl	pbp_b17b_bendesc_lim_cl	pbp_b17b_bendesc_numv_cl	pbp_b17b_bendesc_per_cl	pbp_b17b_bendesc_per_cl_d	pbp_b17b_bendesc_amo_egs	pbp_b17b_bendesc_lim_egs	pbp_b17b_bendesc_numv_egs	pbp_b17b_bendesc_per_egs	pbp_b17b_bendesc_per_egs_d	pbp_b17b_bendesc_amo_egi	pbp_b17b_bendesc_lim_egl	pbp_b17b_bendesc_numv_egl	pbp_b17b_bendesc_per_egl	pbp_b17b_bendesc_per_egl_d	pbp_b17b_bendesc_amo_egf	pbp_b17b_bendesc_lim_egf	pbp_b17b_bendesc_numv_egf	pbp_b17b_bendesc_per_egf	pbp_b17b_bendesc_per_egf_d	pbp_b17b_bendesc_amo_upg	pbp_b17b_maxplan_yn	pbp_b17b_maxplan_in_oon	pbp_b17b_maxplan_type	pbp_b17b_comb_maxplan_yn	pbp_b17b_comb_maxplan_amt	pbp_b17b_comb_maxplan_per	pbp_b17b_comb_maxplan_per_d	pbp_b17b_indv_maxplan_bendesc	pbp_b17b_indv_maxplan_amt_cl	pbp_b17b_indv_maxplan_per_cl	pbp_b17b_indv_maxplan_per_cl_d	pbp_b17b_indv_maxplan_amt_egs	pbp_b17b_indv_maxplan_per_egs	pbp_b17b_ind_maxplan_per_egs_d	pbp_b17b_indv_maxplan_amt_egl	pbp_b17b_indv_maxplan_per_egl	pbp_b17b_ind_maxplan_per_egl_d	pbp_b17b_indv_maxplan_amt_egf	pbp_b17b_indv_maxplan_per_egf	pbp_b17b_ind_maxplan_per_egf_d	pbp_b17b_indv_maxplan_amt_upg	pbp_b17b_indv_maxplan_per_upg	pbp_b17b_ind_maxplan_per_upg_d	pbp_b17b_coins_yn	pbp_b17b_coins_ehc	pbp_b17b_coins_pct_cl_min	pbp_b17b_coins_pct_cl_max	pbp_b17b_coins_pct_egs_min	pbp_b17b_coins_pct_egs_max	pbp_b17b_coins_pct_egl_min	pbp_b17b_coins_pct_egl_max	pbp_b17b_coins_pct_egf_min	pbp_b17b_coins_pct_egf_max	pbp_b17b_coins_pct_upg_min	pbp_b17b_coins_pct_upg_max	pbp_b17b_ded_nmc_yn	pbp_b17b_ded_nmc_amt	pbp_b17b_copay_yn	pbp_b17b_copay_ehc	pbp_b17b_copay_amt_cl_min	pbp_b17b_copay_amt_cl_max	pbp_b17b_copay_amt_egs_min	pbp_b17b_copay_amt_egs_max	pbp_b17b_copay_amt_egl_min	pbp_b17b_copay_amt_egl_max	pbp_b17b_copay_amt_egf_min	pbp_b17b_copay_amt_egf_max	pbp_b17b_copay_amt_upg_min	pbp_b17b_copay_amt_upg_max	pbp_b17b_auth_yn	pbp_b17b_refer_yn	pbp_d_opt_identifier
H4036	008	0	1	04	01	H4036_008_0	5							1	01111	3	1				3	1				3	1				3	1					1	2	2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4036	008	0	1	04	01	H4036_008_0	5							1	01111	3	1				3	1				3	1				3	1					1	2	2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4036	017	0	1	04	01	H4036_017_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4036	017	0	1	04	01	H4036_017_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4036	022	0	1	04	01	H4036_022_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4036	022	0	1	04	01	H4036_022_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4036	024	0	1	04	01	H4036_024_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4036	024	0	1	04	01	H4036_024_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4036	025	0	1	04	01	H4036_025_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4036	025	0	1	04	01	H4036_025_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4036	026	0	1	04	01	H4036_026_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4036	026	0	1	04	01	H4036_026_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4036	030	0	1	04	01	H4036_030_0	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4036	030	0	1	04	01	H4036_030_0	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4036	034	0	1	04	01	H4036_034_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4036	034	0	1	04	01	H4036_034_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4036	036	0	1	04	01	H4036_036_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4036	036	0	1	04	01	H4036_036_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4036	040	0	1	04	01	H4036_040_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4036	040	0	1	04	01	H4036_040_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4161	002	0	1	02	01	H4161_002_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4161	002	0	1	02	01	H4161_002_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4161	004	0	1	02	01	H4161_004_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4161	004	0	1	02	01	H4161_004_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4161	005	0	1	02	01	H4161_005_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4161	005	0	1	02	01	H4161_005_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4161	006	0	1	02	01	H4161_006_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4161	006	0	1	02	01	H4161_006_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4161	007	0	1	02	01	H4161_007_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4161	007	0	1	02	01	H4161_007_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4161	009	0	1	02	01	H4161_009_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4161	009	0	1	02	01	H4161_009_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4161	010	0	1	02	01	H4161_010_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4161	010	0	1	02	01	H4161_010_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4161	011	0	1	02	01	H4161_011_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4161	011	0	1	02	01	H4161_011_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4161	012	0	1	02	01	H4161_012_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4161	012	0	1	02	01	H4161_012_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4161	013	0	1	02	01	H4161_013_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4161	013	0	1	02	01	H4161_013_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4161	014	0	1	02	01	H4161_014_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4161	014	0	1	02	01	H4161_014_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4161	015	0	1	02	01	H4161_015_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4161	015	0	1	02	01	H4161_015_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4161	016	0	1	02	01	H4161_016_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4161	016	0	1	02	01	H4161_016_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4161	017	0	1	02	01	H4161_017_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4161	017	0	1	02	01	H4161_017_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4346	001	0	1	02	01	H4346_001_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4346	001	0	1	02	01	H4346_001_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4346	005	0	1	02	01	H4346_005_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4346	005	0	1	02	01	H4346_005_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4346	006	0	1	02	01	H4346_006_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4346	006	0	1	02	01	H4346_006_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4346	010	0	1	01	01	H4346_010_0	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4346	010	0	1	01	01	H4346_010_0	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4346	012	0	1	01	01	H4346_012_0	7	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4346	012	0	1	01	01	H4346_012_0	7	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4346	017	0	1	02	01	H4346_017_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4346	017	0	1	02	01	H4346_017_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4346	030	0	1	02	01	H4346_030_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4346	030	0	1	02	01	H4346_030_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4497	001	1	1	04	01	H4497_001_1	15	2	2	2				1	01100	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.												1	2	2	1	150.00	3																		2												2		2												2	2	001
H4497	001	3	1	04	01	H4497_001_3	15	2	2	2				1	01100	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.												1	2	2	1	150.00	3																		2												2		2												2	2	001
H4497	002	1	1	04	01	H4497_002_1	15	2	2	2				1	01100	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.												1	2	2	1	150.00	3																		2												2		2												2	2	001
H4497	002	3	1	04	01	H4497_002_3	15	2	2	2				1	01100	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.												1	2	2	1	150.00	3																		2												2		2												2	2	001
H4497	005	3	1	04	01	H4497_005_3	14	2	2	2				1	01100	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.												1	2	2	1	150.00	3																		2												2		2												2	2	001
H4497	005	4	1	04	01	H4497_005_4	14	2	2	2				1	01100	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.	3	2	1	6	Can receive contacts or glasses in lieu of each other. They cannot receive both in one calendar year. Even if they have not used the entire combined maximum plan benefit coverage amount.												1	2	2	1	150.00	3																		2												2		2												2	2	001
H4875	016	1	1	04	01	H4875_016_1	6	2	2	2	2	2	2	1	11111	3	1				3	1				3	1				3	1				3	1	2	2	1	150.00	3																		2												2		2												2	2	001
H4875	016	2	1	04	01	H4875_016_2	6	2	2	2	2	2	2	1	11111	3	1				3	1				3	1				3	1				3	1	2	2	1	150.00	3																		2												2		2												2	2	001
H4875	016	3	1	04	01	H4875_016_3	6	2	2	2	2	2	2	1	11111	3	1				3	1				3	1				3	1				3	1	2	2	1	150.00	3																		2												2		2												2	2	001
H4875	016	4	1	04	01	H4875_016_4	6	2	2	2	2	2	2	1	11111	3	1				3	1				3	1				3	1				3	1	2	2	1	150.00	3																		2												2		2												2	2	001
H4875	016	5	1	04	01	H4875_016_5	6	2	2	2	2	2	2	1	11111	3	1				3	1				3	1				3	1				3	1	2	2	1	150.00	3																		2												2		2												2	2	001
H4875	018	1	1	04	01	H4875_018_1	6	2	2	2	2	2	2	1	11111	3	1				3	1				3	1				3	1				3	1	2	2	1	150.00	3																		2												2		2												2	2	001
H4875	018	2	1	04	01	H4875_018_2	6	2	2	2	2	2	2	1	11111	3	1				3	1				3	1				3	1				3	1	2	2	1	150.00	3																		2												2		2												2	2	001
H4875	018	3	1	04	01	H4875_018_3	6	2	2	2	2	2	2	1	11111	3	1				3	1				3	1				3	1				3	1	2	2	1	150.00	3																		2												2		2												2	2	001
H4875	018	4	1	04	01	H4875_018_4	6	2	2	2	2	2	2	1	11111	3	1				3	1				3	1				3	1				3	1	2	2	1	150.00	3																		2												2		2												2	2	001
H4875	018	5	1	04	01	H4875_018_5	6	2	2	2	2	2	2	1	11111	3	1				3	1				3	1				3	1				3	1	2	2	1	150.00	3																		2												2		2												2	2	001
H4875	020	1	1	04	01	H4875_020_1	6	2	2	2	2	2	2	1	11111	3	1				3	1				3	1				3	1				3	1	2	2	1	150.00	3																		2												2		2												2	2	001
H4875	020	2	1	04	01	H4875_020_2	6	2	2	2	2	2	2	1	11111	3	1				3	1				3	1				3	1				3	1	2	2	1	150.00	3																		2												2		2												2	2	001
H4875	020	3	1	04	01	H4875_020_3	6	2	2	2	2	2	2	1	11111	3	1				3	1				3	1				3	1				3	1	2	2	1	150.00	3																		2												2		2												2	2	001
H4875	022	1	1	04	01	H4875_022_1	6	2	2	2	2	2	2	1	11111	3	1				3	1				3	1				3	1				3	1	2	2	1	150.00	3																		2												2		2												2	2	001
H4875	022	2	1	04	01	H4875_022_2	6	2	2	2	2	2	2	1	11111	3	1				3	1				3	1				3	1				3	1	2	2	1	150.00	3																		2												2		2												2	2	001
H4875	022	5	1	04	01	H4875_022_5	6	2	2	2	2	2	2	1	11111	3	1				3	1				3	1				3	1				3	1	2	2	1	150.00	3																		2												2		2												2	2	001
H4875	024	1	1	04	01	H4875_024_1	6	2	2	2	2	2	2	1	11111	3	1				3	1				3	1				3	1				3	1	2	2	1	150.00	3																		2												2		2												2	2	001
H4875	024	2	1	04	01	H4875_024_2	6	2	2	2	2	2	2	1	11111	3	1				3	1				3	1				3	1				3	1	2	2	1	150.00	3																		2												2		2												2	2	001
H4909	014	0	1	04	01	H4909_014_0	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4909	014	0	1	04	01	H4909_014_0	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4909	020	0	1	04	01	H4909_020_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4909	020	0	1	04	01	H4909_020_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4909	021	0	1	04	01	H4909_021_0	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4909	021	0	1	04	01	H4909_021_0	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4909	023	0	1	04	01	H4909_023_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4909	023	0	1	04	01	H4909_023_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H4909	026	0	1	04	01	H4909_026_0	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H4909	026	0	1	04	01	H4909_026_0	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H5422	011	0	1	02	01	H5422_011_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H5422	011	0	1	02	01	H5422_011_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H5422	014	0	1	02	01	H5422_014_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H5422	014	0	1	02	01	H5422_014_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H5422	015	0	1	02	01	H5422_015_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H5422	015	0	1	02	01	H5422_015_0	4	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H5828	008	0	1	02	01	H5828_008_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H5828	008	0	1	02	01	H5828_008_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H5828	013	0	1	02	01	H5828_013_0	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H5828	013	0	1	02	01	H5828_013_0	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H5828	014	0	1	02	01	H5828_014_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
