pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	pbp_vbid_group_id	pbp_b10b_bendesc_yn	pbp_b10b_bendesc_trn	pbp_b10b_bendesc_amo_pal	pbp_b10b_bendesc_lim_pal	pbp_b10b_bendesc_amt_pal	pbp_b10b_bendesc_per_pal	pbp_b10b_bendesc_per_pal_d	pbp_b10b_bendesc_tt_pal	pbp_b10b_bendesc_tt_pal_d	pbp_b10b_bendesc_amt_pal_days	pbp_b10b_bendesc_mt_pal	pbp_b10b_bendesc_mt_pal_d	pbp_b10b_bendesc_amo_al	pbp_b10b_bendesc_lim_al	pbp_b10b_bendesc_amt_al	pbp_b10b_bendesc_per_al	pbp_b10b_bendesc_per_al_d	pbp_b10b_bendesc_tt_al	pbp_b10b_bendesc_tt_al_d	pbp_b10b_bendesc_amt_al_days	pbp_b10b_bendesc_mt_al	pbp_b10b_bendesc_mt_al_d	pbp_b10b_maxplan_yn	pbp_b10b_maxplan_amt	pbp_b10b_maxplan_per	pbp_b10b_maxplan_per_d	pbp_b10b_maxenr_yn	pbp_b10b_maxenr_amt	pbp_b10b_maxenr_per	pbp_b10b_maxenr_per_d	pbp_b10b_coins_yn	pbp_b10b_coins_pct_min	pbp_b10b_coins_pct_max	pbp_b10b_ded_yn	pbp_b10b_ded_amt	pbp_b10b_copay_yn	pbp_b10b_copay_amt_min	pbp_b10b_copay_amt_max	pbp_b10b_auth_yn	pbp_b10b_refer_yn
H3928	803	0	1	01	01	H3928_803_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H3931	095	0	1	02	01	H3931_095_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3931	099	0	1	02	01	H3931_099_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3931	100	0	1	02	01	H3931_100_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3931	157	0	1	01	01	H3931_157_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3931	160	0	1	01	01	H3931_160_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3931	175	0	1	01	01	H3931_175_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3931	188	0	1	01	01	H3931_188_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3931	191	0	1	01	01	H3931_191_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3931	196	0	1	01	01	H3931_196_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3931	801	0	1	01	01	H3931_801_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H3931	801	0	1	01	01	H3931_801_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H3931	804	0	1	01	01	H3931_804_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H3931	804	0	1	01	01	H3931_804_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H3952	008	0	1	01	01	H3952_008_0	6	2	1	1	2	2	24	3		1			111010	Uniform Flexibility: Transport services also include medical sedan and wheelchair van.											2				2				2			2		2			2	2
H3952	020	0	1	01	01	H3952_020_0	6	2	1	1	2	2	24	3		1			111010	Uniform Flexibility: Transport services also include medical sedan and wheelchair van.											2				2				2			2		2			2	2
H3952	045	0	1	01	01	H3952_045_0	6	2	1	1	2	2	24	3		1			111010	Uniform Flexibility: Transport services also include medical sedan and wheelchair van.											2				2				2			2		2			2	2
H3952	048	0	1	01	01	H3952_048_0	5	2	1	1	2	2	24	3		1			111010	Transport services also include medical sedan and wheelchair van.											2				2				2			2		2			2	2
H3952	049	0	1	01	01	H3952_049_0	6	2	1	1	2	2	24	3		1			111010	Transport services also include medical sedan and wheelchair van.											2				2				2			2		2			2	2
H3952	050	0	1	01	01	H3952_050_0	6	2	1	1	2	2	24	3		1			111010	Transport services also include medical sedan and wheelchair van.											2				2				2			2		2			2	2
H3952	051	0	1	01	01	H3952_051_0	6	2	1	1	2	2	24	3		1			111010	Transport services also include medical sedan and wheelchair van.											2				2				2			2		2			2	2
H3952	053	0	1	02	01	H3952_053_0	6	2	1	1	2	2	24	3		1			111010	Transport services also include medical sedan and wheelchair van.											2				2				2			2		2			2	2
H3952	054	0	1	02	01	H3952_054_0	6	2	1	1	2	2	24	3		1			111010	Transport services also include medical sedan and wheelchair van.											2				2				2			2		2			2	2
H3952	055	0	1	01	01	H3952_055_0	7	2	1	1	2	2	24	3		1			111010	Uniform Flexibility: Transport services also include medical sedan and wheelchair van.											2				2				2			2		2			2	2
H3959	010	0	1	02	01	H3959_010_0	2	1	1	1	2	2	24	3		1			011010												2				2				2			2		1	0.00	0.00	2	2
H3959	011	0	1	02	01	H3959_011_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3959	032	0	1	02	01	H3959_032_0	2	1	1	1	2	2	24	3		1			011010												2				2				2			2		1	0.00	0.00	2	2
H3959	032	0	1	02	01	H3959_032_0	2	2	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3959	033	0	1	02	01	H3959_033_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3959	035	0	1	01	01	H3959_035_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3959	036	0	1	01	01	H3959_036_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3959	041	0	1	02	01	H3959_041_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3959	053	0	1	02	01	H3959_053_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3959	056	0	1	01	01	H3959_056_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3959	069	0	1	01	01	H3959_069_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3959	070	0	1	01	01	H3959_070_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3959	071	0	1	01	01	H3959_071_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3959	072	0	1	01	01	H3959_072_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3959	073	0	1	01	01	H3959_073_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3959	074	0	1	01	01	H3959_074_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3959	075	0	1	01	01	H3959_075_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3959	076	0	1	01	01	H3959_076_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3959	083	0	1	01	01	H3959_083_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3959	084	0	1	01	01	H3959_084_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3959	085	0	1	01	01	H3959_085_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H3959	804	0	1	01	01	H3959_804_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H3959	804	0	1	01	01	H3959_804_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H4329	001	0	1	01	01	H4329_001_0	3	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H4461	022	0	1	01	01	H4461_022_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	022	0	1	01	01	H4461_022_0	4	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H4461	035	0	1	01	01	H4461_035_0	4	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	038	0	1	01	01	H4461_038_0	4	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H4461	041	0	1	01	01	H4461_041_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	042	0	1	01	01	H4461_042_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	044	0	1	02	01	H4461_044_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	049	0	1	01	01	H4461_049_0	2	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	050	0	1	01	01	H4461_050_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	051	0	1	01	01	H4461_051_0	2	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	052	0	1	01	01	H4461_052_0	2	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	052	0	1	01	01	H4461_052_0	2	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H4461	053	0	1	01	01	H4461_053_0	2	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	054	0	1	01	01	H4461_054_0	2	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	055	0	1	01	01	H4461_055_0	2	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	057	0	1	01	01	H4461_057_0	2	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	058	0	1	01	01	H4461_058_0	2	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	060	0	1	01	01	H4461_060_0	2	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	061	0	1	01	01	H4461_061_0	2	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	063	0	1	01	01	H4461_063_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	064	0	1	01	01	H4461_064_0	2	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	065	0	1	01	01	H4461_065_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	066	0	1	01	01	H4461_066_0	4	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H4461	066	0	1	01	01	H4461_066_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	068	0	1	01	01	H4461_068_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	069	0	1	01	01	H4461_069_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	070	0	1	01	01	H4461_070_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	071	0	1	01	01	H4461_071_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	072	0	1	01	01	H4461_072_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	074	0	1	01	01	H4461_074_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	076	0	1	01	01	H4461_076_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4461	077	0	1	01	01	H4461_077_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4523	020	0	1	01	01	H4523_020_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H4523	021	0	1	01	01	H4523_021_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H4523	024	0	1	01	01	H4523_024_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H4523	027	0	1	01	01	H4523_027_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H4523	028	0	1	01	01	H4523_028_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H4523	029	0	1	01	01	H4523_029_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H4523	030	0	1	01	01	H4523_030_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H4523	034	0	1	01	01	H4523_034_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H4523	037	0	1	01	01	H4523_037_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H4523	038	0	1	01	01	H4523_038_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H4523	039	0	1	01	01	H4523_039_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H4523	041	0	1	01	01	H4523_041_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H4523	043	0	1	01	01	H4523_043_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H4523	044	0	1	01	01	H4523_044_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H4523	801	0	1	01	01	H4523_801_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H4523	801	0	1	01	01	H4523_801_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H4523	802	0	1	01	01	H4523_802_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H4523	802	0	1	01	01	H4523_802_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H4624	023	0	1	01	01	H4624_023_0	8	2	1	1	2	1				1			111010	Wheelchair accessible vehicles											2				2				2			2		1	0.00	0.00	2	2
H4624	025	0	1	01	01	H4624_025_0	9	2	1	1	2	1				1			111010	Wheelchair accessible vehicles											2				2				2			2		1	0.00	0.00	2	2
H4624	029	0	1	01	01	H4624_029_0	8	2	1	1	2	1				1			111010	Wheelchair accessible vehicles											2				2				2			2		1	0.00	0.00	2	2
H4624	036	0	1	01	01	H4624_036_0	8	2	1	1	2	1				1			111010	Wheelchair accessible vehicles											2				2				2			2		1	0.00	0.00	2	2
H4624	042	0	1	01	01	H4624_042_0	8	2	1	1	2	1				1			111010	Wheelchair accessible vehicles											2				2				2			2		1	0.00	0.00	2	2
H4711	011	0	1	01	01	H4711_011_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H4711	012	0	1	01	01	H4711_012_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H4711	013	0	1	01	01	H4711_013_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H4711	801	0	1	01	01	H4711_801_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H4711	801	0	1	01	01	H4711_801_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H4835	801	0	1	01	01	H4835_801_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H4835	801	0	1	01	01	H4835_801_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H4869	003	0	1	02	01	H4869_003_0	5	3	1	1	2	1				1			001011												2				2				2			2		2			2	2
H4869	013	0	1	02	01	H4869_013_0	5	3	1	1	2	1				1			001011												2				2				2			2		2			2	2
H4869	014	0	1	02	01	H4869_014_0	6	3	1	1	2	1				1			001011												2				2				2			2		2			2	2
H4939	001	0	1	02	01	H4939_001_0	4	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H4939	002	0	1	02	01	H4939_002_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4939	003	0	1	02	01	H4939_003_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H4982	022	0	1	02	01	H4982_022_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H4982	801	0	1	01	01	H4982_801_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H4982	801	0	1	01	01	H4982_801_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H5178	002	0	1	01	01	H5178_002_0	3	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5178	002	0	1	01	01	H5178_002_0	3	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H5215	002	0	1	04	01	H5215_002_0	5	1	1	1	2	2	24	3		1			100000	Our plan has contracted with a transportation vendor to provide members with transportation to or from dialysis services.											2				2				2			2		2			1	2
H5215	005	0	1	04	01	H5215_005_0	5	1	1	1	2	2	24	3		1			100000	Our plan has contracted with a transportation vendor to provide members with transportation to or from dialysis services.											2				2				2			2		2			1	2
H5215	007	0	1	04	01	H5215_007_0	5	1	1	1	2	2	24	3		1			100000	Our plan has contracted with a transportation vendor to provide members with transportation to or from dialysis services.											2				2				2			2		2			1	2
H5215	008	0	1	04	01	H5215_008_0	5	1	1	1	2	2	24	3		1			100000	Our plan has contracted with a transportation vendor to provide members with transportation to or from dialysis services.											2				2				2			2		2			1	2
H5215	009	0	1	04	01	H5215_009_0	5	1	1	1	2	2	24	3		1			100000	Our plan has contracted with a transportation vendor to provide members with transportation to or from dialysis services.											2				2				2			2		2			1	2
H5215	010	0	1	04	01	H5215_010_0	5	1	1	1	2	2	24	3		1			100000	Our plan has contracted with a transportation vendor to provide members with transportation to or from dialysis services.											2				2				2			2		2			1	2
H5215	011	0	1	04	01	H5215_011_0	5	1	1	1	2	2	24	3		1			100000	Our plan has contracted with a transportation vendor to provide members with transportation to or from dialysis services.											2				2				2			2		2			1	2
H5215	012	0	1	04	01	H5215_012_0	5	1	1	1	2	2	24	3		1			100000	Our plan has contracted with a transportation vendor to provide members with transportation to or from dialysis services.											2				2				2			2		2			1	2
H5215	013	0	1	04	01	H5215_013_0	4	1	1	1	2	2	24	3		1			100000	Our plan has contracted with a transportation vendor to provide members with transportation to or from dialysis services.											2				2				2			2		2			1	2
H5215	014	0	1	04	01	H5215_014_0	4	1	1	1	2	2	24	3		1			100000	Our plan has contracted with a transportation vendor to provide members with transportation to or from dialysis services.											2				2				2			2		2			1	2
H5216	059	0	1	04	01	H5216_059_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	114	0	1	04	01	H5216_114_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	116	0	1	04	01	H5216_116_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	138	0	1	04	01	H5216_138_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	160	0	1	04	01	H5216_160_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	161	0	1	04	01	H5216_161_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	164	0	1	04	01	H5216_164_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	174	0	1	04	01	H5216_174_0	2	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	175	0	1	04	01	H5216_175_0	5	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	179	0	1	04	01	H5216_179_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	180	0	1	04	01	H5216_180_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	201	0	1	04	01	H5216_201_0	1	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	219	0	1	04	01	H5216_219_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	220	0	1	04	01	H5216_220_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	221	0	1	04	01	H5216_221_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	228	0	1	04	01	H5216_228_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	242	0	1	04	01	H5216_242_0	3	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H5216	243	0	1	04	01	H5216_243_0	2	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H5216	249	0	1	04	01	H5216_249_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	257	0	1	04	01	H5216_257_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	257	0	1	04	01	H5216_257_0	4	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H5216	267	0	1	04	01	H5216_267_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	268	0	1	04	01	H5216_268_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	277	0	1	04	01	H5216_277_0	4	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H5216	287	0	1	04	01	H5216_287_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	289	0	1	04	01	H5216_289_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	291	0	1	04	01	H5216_291_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	292	0	1	04	01	H5216_292_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	296	0	1	04	01	H5216_296_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	298	0	1	04	01	H5216_298_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	302	0	1	04	01	H5216_302_0	6	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	317	0	1	04	01	H5216_317_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	331	0	1	04	01	H5216_331_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	332	0	1	04	01	H5216_332_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	334	0	1	04	01	H5216_334_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	352	0	1	04	01	H5216_352_0	3	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H5216	353	0	1	04	01	H5216_353_0	3	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	353	0	1	04	01	H5216_353_0	3	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H5216	361	0	1	04	01	H5216_361_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	362	0	1	04	01	H5216_362_0	2	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H5216	366	0	1	04	01	H5216_366_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	367	0	1	04	01	H5216_367_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	369	0	1	04	01	H5216_369_0	2	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H5216	370	0	1	04	01	H5216_370_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	375	0	1	04	01	H5216_375_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	377	0	1	04	01	H5216_377_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	379	0	1	04	01	H5216_379_0	2	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	381	0	1	04	01	H5216_381_0	2	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	382	0	1	04	01	H5216_382_0	2	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	385	0	1	04	01	H5216_385_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	386	1	1	04	01	H5216_386_1	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	386	2	1	04	01	H5216_386_2	2	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	390	0	1	04	01	H5216_390_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	400	0	1	04	01	H5216_400_0	5	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H5216	401	0	1	04	01	H5216_401_0	3	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H5216	402	0	1	04	01	H5216_402_0	3	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H5216	413	0	1	04	01	H5216_413_0	2	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H5216	414	0	1	04	01	H5216_414_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	416	0	1	04	01	H5216_416_0	2	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H5216	420	0	1	04	01	H5216_420_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	424	0	1	04	01	H5216_424_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	425	0	1	04	01	H5216_425_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	432	0	1	04	01	H5216_432_0	3	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H5216	437	1	1	04	01	H5216_437_1	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	443	0	1	04	01	H5216_443_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H5216	444	0	1	04	01	H5216_444_0	2	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H5216	446	0	1	04	01	H5216_446_0	2	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H5216	447	0	1	04	01	H5216_447_0	2	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H5216	453	0	1	04	01	H5216_453_0	2	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H5216	459	0	1	04	01	H5216_459_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
