pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	pbp_c_pos_outpt_group_num_id	pbp_c_pos_group_lbl	pbp_c_pos_oupt_bencat_bens	pbp_c_pos_outpt_mc_bencats	pbp_c_pos_outpt_nmc_bencats	pbp_c_pos_outpt_coins_yn	pbp_c_pos_outpt_coins_min_pct	pbp_c_pos_outpt_coins_max_pct	pbp_c_pos_outpt_copay_yn	pbp_c_pos_outpt_copay_min_amt	pbp_c_pos_outpt_copay_max_amt	pbp_c_pos_outpt_maxplan_yn	pbp_c_pos_outpt_maxplan_amt	pbp_c_pos_outpt_maxplan_per	pbp_c_pos_outpt_maxplan_per_d	pbp_c_pos_outpt_deduct_yn	pbp_c_pos_outpt_deduct_amt
H0543	019	0	1	02	01	H0543_019_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	019	0	1	02	01	H0543_019_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0543	035	0	1	02	01	H0543_035_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	060	0	1	02	01	H0543_060_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	060	0	1	02	01	H0543_060_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0543	086	0	1	02	01	H0543_086_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	086	0	1	02	01	H0543_086_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0543	121	0	1	02	01	H0543_121_0	3	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	121	0	1	02	01	H0543_121_0	3	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0543	140	0	1	02	01	H0543_140_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	140	0	1	02	01	H0543_140_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0543	145	0	1	02	01	H0543_145_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	151	0	1	02	01	H0543_151_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	151	0	1	02	01	H0543_151_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0543	152	0	1	02	01	H0543_152_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	166	0	1	02	01	H0543_166_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	166	0	1	02	01	H0543_166_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0543	168	0	1	02	01	H0543_168_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	168	0	1	02	01	H0543_168_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0543	169	0	1	02	01	H0543_169_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	169	0	1	02	01	H0543_169_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0543	170	0	1	02	01	H0543_170_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	170	0	1	02	01	H0543_170_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0543	188	0	1	02	01	H0543_188_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	189	0	1	02	01	H0543_189_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	191	0	1	02	01	H0543_191_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	191	0	1	02	01	H0543_191_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0543	193	0	1	02	01	H0543_193_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	204	0	1	02	01	H0543_204_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	214	0	1	02	01	H0543_214_0	5	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	217	0	1	02	01	H0543_217_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	217	0	1	02	01	H0543_217_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0543	218	0	1	02	01	H0543_218_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	218	0	1	02	01	H0543_218_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0543	219	0	1	02	01	H0543_219_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	219	0	1	02	01	H0543_219_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0543	220	0	1	02	01	H0543_220_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	220	0	1	02	01	H0543_220_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0543	221	0	1	02	01	H0543_221_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	221	0	1	02	01	H0543_221_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0543	222	0	1	02	01	H0543_222_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	225	0	1	02	01	H0543_225_0	5	1	Group 1	01	15-3;		1	0	30	2			2				2	
H0543	225	0	1	02	01	H0543_225_0	5	10	Group 10	01	7b;7d;7f;17a;18a;		2			1	30.00	30.00	2				2	
H0543	225	0	1	02	01	H0543_225_0	5	11	Group 11	01	8b2;15-2;15-1-I;		1	30	30	2			2				2	
H0543	225	0	1	02	01	H0543_225_0	5	2	Group 2	01	7g;		2			1	30.00	30.00	2				2	
H0543	225	0	1	02	01	H0543_225_0	5	3	Group 3	01	7e1;7h1;9c1;		2			1	40.00	40.00	2				2	
H0543	225	0	1	02	01	H0543_225_0	5	4	Group 4	01	7e2;7h2;9c2;		2			1	30.00	30.00	2				2	
H0543	225	0	1	02	01	H0543_225_0	5	5	Group 5	01	8a1;		1	30	30	2			2				2	
H0543	225	0	1	02	01	H0543_225_0	5	6	Group 6	01	8b3;		1	30	30	2			2				2	
H0543	225	0	1	02	01	H0543_225_0	5	7	Group 7	01	8b1;		1	30	30	2			2				2	
H0543	225	0	1	02	01	H0543_225_0	5	8	Group 8	01	9a1;9a2;9b;		1	30	30	2			2				2	
H0543	225	0	1	02	01	H0543_225_0	5	9	Group 9	11	8a2;	16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	226	0	1	02	01	H0543_226_0	5	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	226	0	1	02	01	H0543_226_0	5	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0543	232	0	1	02	01	H0543_232_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	236	0	1	02	01	H0543_236_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	237	0	1	02	01	H0543_237_0	10	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	238	0	1	02	01	H0543_238_0	10	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	249	0	1	02	01	H0543_249_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	251	0	1	02	01	H0543_251_0	5	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	254	0	1	02	01	H0543_254_0	5	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	254	0	1	02	01	H0543_254_0	5	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0543	255	0	1	02	01	H0543_255_0	13	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	255	0	1	02	01	H0543_255_0	13	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0543	258	0	1	02	01	H0543_258_0	3	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0543	258	0	1	02	01	H0543_258_0	3	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0544	002	0	1	02	01	H0544_002_0	4	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	1500.00	3		2	
H0544	004	0	1	02	01	H0544_004_0	4	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	3000.00	3		2	
H0544	010	0	1	02	01	H0544_010_0	4	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	3000.00	3		2	
H0544	014	0	1	02	01	H0544_014_0	4	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	3000.00	3		2	
H0544	015	0	1	02	01	H0544_015_0	4	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	2500.00	3		2	
H0544	019	0	1	02	01	H0544_019_0	4	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	3000.00	3		2	
H0544	020	0	1	02	01	H0544_020_0	4	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	2500.00	3		2	
H0544	056	0	1	02	01	H0544_056_0	5	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	500.00	3		2	
H0544	058	0	1	02	01	H0544_058_0	5	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	500.00	3		2	
H0544	061	0	1	02	01	H0544_061_0	5	1	POS Supplemental Dental	10		16b1;16b4;	1	20	20	2			2				2	
H0544	062	0	1	02	01	H0544_062_0	5	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	500.00	3		2	
H0544	063	0	1	02	01	H0544_063_0	5	1	POS Supplemental Dental	10		16b1;16b4;	1	20	20	2			2				2	
H0544	064	0	1	02	01	H0544_064_0	5	1	POS Supplemental Dental	10		16b1;16b4;	1	20	20	2			2				2	
H0544	065	0	1	02	01	H0544_065_0	5	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	1000.00	3		2	
H0544	066	0	1	02	01	H0544_066_0	5	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	500.00	3		2	
H0544	069	0	1	02	01	H0544_069_0	5	1	POS Supplemental Dental	10		16b1;16b4;	1	20	20	2			2				2	
H0544	091	0	1	02	01	H0544_091_0	5	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	1500.00	3		2	
H0544	095	0	1	02	01	H0544_095_0	5	1	POS Supplemental Dental	10		16b1;16b4;	1	20	20	2			2				2	
H0544	096	0	1	02	01	H0544_096_0	5	1	POS Supplemental Dental	10		16b1;16b4;	1	20	20	2			2				2	
H0544	098	0	1	02	01	H0544_098_0	5	1	POS Supplemental Dental	10		16b1;16b4;	1	20	20	2			2				2	
H0544	108	0	1	02	01	H0544_108_0	5	1	POS Supplemental Dental	10		16b1;16b4;	1	20	20	2			2				2	
H0609	007	0	1	02	01	H0609_007_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	007	0	1	02	01	H0609_007_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	012	0	1	02	01	H0609_012_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	018	0	1	02	01	H0609_018_0	3	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	018	0	1	02	01	H0609_018_0	3	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	025	0	1	02	01	H0609_025_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	025	0	1	02	01	H0609_025_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	026	0	1	02	01	H0609_026_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	027	0	1	02	01	H0609_027_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	027	0	1	02	01	H0609_027_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	028	0	1	02	01	H0609_028_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	028	0	1	02	01	H0609_028_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	031	0	1	02	01	H0609_031_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	031	0	1	02	01	H0609_031_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	032	0	1	02	01	H0609_032_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	032	0	1	02	01	H0609_032_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	033	0	1	02	01	H0609_033_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	033	0	1	02	01	H0609_033_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	034	1	1	02	01	H0609_034_1	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	034	1	1	02	01	H0609_034_1	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	034	2	1	02	01	H0609_034_2	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	034	2	1	02	01	H0609_034_2	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	036	1	1	02	01	H0609_036_1	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	036	2	1	02	01	H0609_036_2	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	037	0	1	02	01	H0609_037_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	037	0	1	02	01	H0609_037_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	038	0	1	02	01	H0609_038_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	038	0	1	02	01	H0609_038_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	040	0	1	02	01	H0609_040_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	041	0	1	02	01	H0609_041_0	3	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	041	0	1	02	01	H0609_041_0	3	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	042	0	1	02	01	H0609_042_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	043	0	1	02	01	H0609_043_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	043	0	1	02	01	H0609_043_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	044	0	1	02	01	H0609_044_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	044	0	1	02	01	H0609_044_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	045	0	1	02	01	H0609_045_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	045	0	1	02	01	H0609_045_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	046	0	1	02	01	H0609_046_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	046	0	1	02	01	H0609_046_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	047	0	1	02	01	H0609_047_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	047	0	1	02	01	H0609_047_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	048	0	1	02	01	H0609_048_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	048	0	1	02	01	H0609_048_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	049	0	1	02	01	H0609_049_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	049	0	1	02	01	H0609_049_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	050	0	1	02	01	H0609_050_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	050	0	1	02	01	H0609_050_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	051	0	1	02	01	H0609_051_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	052	0	1	02	01	H0609_052_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	2			1	0.00	0.00	2				2	
H0609	054	0	1	02	01	H0609_054_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	054	0	1	02	01	H0609_054_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	055	0	1	02	01	H0609_055_0	3	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	056	0	1	02	01	H0609_056_0	3	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	056	0	1	02	01	H0609_056_0	3	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	058	0	1	02	01	H0609_058_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	059	0	1	02	01	H0609_059_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	060	0	1	02	01	H0609_060_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	061	0	1	02	01	H0609_061_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	061	0	1	02	01	H0609_061_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	062	0	1	02	01	H0609_062_0	5	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	063	0	1	02	01	H0609_063_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	063	0	1	02	01	H0609_063_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	065	0	1	02	01	H0609_065_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	065	0	1	02	01	H0609_065_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	066	0	1	02	01	H0609_066_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	067	0	1	02	01	H0609_067_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	068	0	1	02	01	H0609_068_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	070	0	1	02	01	H0609_070_0	3	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	070	0	1	02	01	H0609_070_0	3	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	071	0	1	02	01	H0609_071_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	071	0	1	02	01	H0609_071_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	072	0	1	02	01	H0609_072_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	073	0	1	02	01	H0609_073_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	073	0	1	02	01	H0609_073_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	075	0	1	02	01	H0609_075_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	075	0	1	02	01	H0609_075_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	076	0	1	02	01	H0609_076_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	076	0	1	02	01	H0609_076_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	077	0	1	02	01	H0609_077_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	078	0	1	02	01	H0609_078_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	078	0	1	02	01	H0609_078_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	079	0	1	02	01	H0609_079_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	079	0	1	02	01	H0609_079_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0609	080	0	1	02	01	H0609_080_0	5	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H0609	080	0	1	02	01	H0609_080_0	5	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H0624	001	0	1	02	01	H0624_001_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	2			1	0.00	0.00	2				2	
H0624	006	0	1	02	01	H0624_006_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	2			1	0.00	0.00	2				2	
H0628	001	0	1	02	01	H0628_001_0	4	1	50% - 70% coinsurance	10		16c1;16c3;16c8;16c10;	1	50	70	2			2				2	
